question,document
"I’m looking for an action-adventure anime with a cursed family member to save, a race against time, and over-the-top supernatural battles.",26055
"Any anime with a dog companion who fights using a Stand, alongside a team taking on enemies tied to ancient Egyptian gods?",26055
"What should I watch if I want a violent, profanity-heavy battle anime with weird powers, nonstop pursuit, and a big final arc in Egypt?",26055
Are there any manga-based TV series where a hero and his allies fight to end a villain’s reign of terror and break a family curse once and for all?,26055
"Can anyone recommend a TV anime with supernatural battles, aliens, and urban legends, but still a lot of comedy and weird energy?",57334
"I’m looking for an anime where a popular high school girl and a socially awkward boy clash over aliens vs the occult, then end up teaming up.",57334
Any action-comedy anime with two teens who get superhuman powers and fight paranormal stuff while their rivalry turns into a close bond?,57334
"What should I watch if I want a finished 12-episode anime full of bizarre encounters, bullies, and over-the-top supernatural chaos?",57334
"Are there any manga-based TV anime with a strange friendship, occult themes, and violent, profanity-heavy battles against paranormal creatures?",57334
Any ONA recs about a high school couple dealing with self-doubt and emotional strain as their relationship gets more serious?,56538
Can you recommend a romance drama where friends are also juggling messy feelings and relationship dilemmas during their second year of high school?,56538
"I’m looking for an anime based on a manga that focuses on quiet, intimate romance plus the awkwardness of meeting each other’s parents and spending summer together.",56538
"What are some teen drama romances with a lot of insecurity, indecision, and inner turmoil around new love?",56538
Any short anime series with a wholesome but emotionally tense high school romance and strong focus on the couple’s friends too?,56538
Can anyone recommend a fantasy TV anime based on a light novel where the main guy keeps having to push through brutal new threats while protecting his friends and a key heroine?,54857
"I’m looking for a suspenseful drama with a dark fantasy vibe, a city under threat, and a protagonist who has to rally allies against fanatical enemies.",54857
"Any recommendations for an isekai anime with violence and profanity, where the cast gets pulled into a dangerous political meeting and everything spirals into a city-wide crisis?",54857
"What should I watch if I want a TV anime sequel that follows a guy training after a big event, then getting dragged back into another intense conflict with old allies and new foes?",54857
"Are there any light novel-based fantasy shows with a strong emotional tone, rival factions, and a fight to stop ruthless people from carrying out a dangerous plan?",54857
Can anyone recommend a TV anime based on a light novel where the main guy gets trapped in a weird mirror world with everything reversed and has to find a way home?,36999
